N,P,K,temperature,humidity,ph,rainfall,label
136,107,69,30.7,47.1,7.786366322,205.1,Sugarcane
71,65,5,25,45.9,6.408437886,141.5,Sugarcane
129,65,13,24.2,74.5,8.423873703,281.7,Sugarcane
109,105,149,21.6,88.2,8.719960893,294.5,Sugarcane
64,120,128,22.7,47.5,7.811997977,86.5,Sugarcane
92,105,27,26,86.5,6.317153205,112.5,Sugarcane
181,125,28,20.9,59.5,7.114405288,161.9,Sugarcane
90,136,127,29.1,62.8,8.135900726,91.3,Sugarcane
137,177,39,17.1,58.8,7.714153038,236.5,Sugarcane
136,44,8,27.9,67.7,7.103798069,210.7,Sugarcane
126,95,21,20.9,55.8,8.861479668,76.1,Sugarcane
72,189,157,16.7,84.2,7.861128148,188.5,Sugarcane
118,72,196,37.7,42.8,7.4526709,182.8,Sugarcane
155,109,103,35.3,63.4,7.168096055,60.1,Sugarcane
129,198,154,21.3,67.8,7.26311855,250.9,Sugarcane
80,174,18,23.8,51.1,5.68597166,124.1,Sugarcane
68,117,39,34.4,54.3,5.759237003,70,Sugarcane
44,34,160,31,53.4,5.873171894,293.7,Sugarcane
20,142,145,20.1,81.7,5.926676985,208.1,Sugarcane
45,159,66,30.8,76.2,5.95561668,213.2,Sugarcane
149,178,70,18.5,56.1,5.949949081,96.8,Sugarcane
115,38,46,26.4,82.5,5.789214289,217.7,Sugarcane
195,129,142,32.5,40.5,5.581021521,156.6,Sugarcane
191,152,122,30.6,76.9,5.689858133,84.9,Sugarcane
167,141,193,19.4,49.1,5.794158504,257,Sugarcane
9,173,110,19.7,41.7,5.748190463,148.1,Sugarcane
188,136,60,37.6,51.8,5.566522896,274.2,Sugarcane
96,166,99,31,51.8,5.809419584,213.1,Sugarcane
121,138,61,36.8,78.4,5.887263027,231.5,Sugarcane
55,0,110,16.3,40.7,5.99812453,145.7,Sugarcane
81,89,108,29.1,54.2,5.792744849,60.1,Sugarcane
199,22,7,24.7,60.9,5.912289889,76.7,Sugarcane
159,185,154,34.7,67.6,5.788386951,144.3,Sugarcane
66,36,143,24,66.5,5.728233081,120.3,Sugarcane
65,66,35,31.8,86.9,5.833940084,192.9,Sugarcane
7,82,151,16,82.7,5.967533236,199.6,Sugarcane
34,27,15,26.6,50.7,5.625096446,197.5,Sugarcane
89,159,145,28,86.6,5.515615023,159.9,Sugarcane
135,84,177,30.6,85.4,5.954665349,91.3,Sugarcane
76,146,22,32.1,40.3,5.74644777,142.6,Sugarcane
77,195,192,33.2,51.3,5.877347515,73.6,Sugarcane
37,41,7,20.1,71.1,5.979973965,287.4,Sugarcane
43,188,152,26.1,41.6,5.635993966,126.3,Sugarcane
75,96,29,25.6,86.6,5.635231778,163.9,Sugarcane
42,155,115,25.3,77.8,5.679224346,295.5,Sugarcane
92,50,119,39.3,64.9,5.670062975,157.3,Sugarcane
36,107,76,36.1,64.2,5.724242065,103.1,Sugarcane
116,49,2,38.2,41.5,5.811314232,176.5,Sugarcane
63,117,158,15.4,41.9,5.783425416,161.7,Sugarcane
14,168,177,33.3,70,5.607808432,221.4,Sugarcane
187,91,66,18.8,50.7,5.946999529,97.3,Sugarcane
131,106,53,31.3,78.9,5.852046999,159.4,Sugarcane
144,183,46,22.4,69.8,5.824090984,198.7,Sugarcane
103,39,122,21.9,87.7,5.502999119,225.6,Sugarcane
118,146,35,21.1,69.3,5.821649914,244.7,Sugarcane
115,145,132,15.2,52.4,5.711439256,231.1,Sugarcane
157,119,143,24.4,84.7,5.514927264,116,Sugarcane
140,127,4,15.7,75.9,5.99616119,171.7,Sugarcane
190,151,18,24.2,55.2,5.695422863,56,Sugarcane
83,107,132,18,55,5.833010958,211.5,Sugarcane
97,0,38,31.1,46.1,5.568456899,293.7,Sugarcane
170,20,141,39.4,46.7,5.645435626,171.7,Sugarcane
72,70,118,16.2,51.7,5.821194486,187,Sugarcane
119,50,105,37.9,60.4,5.659254981,234.2,Sugarcane
74,192,133,28.7,75,5.945465949,54.1,Sugarcane
187,107,12,23.8,73.9,5.951177452,277.6,Sugarcane
146,176,176,36.5,82.8,5.520880014,198.4,Sugarcane
79,137,15,31.6,48.5,5.578410206,123.2,Sugarcane
101,85,124,31.7,51.5,5.608165195,220.1,Sugarcane
153,170,66,35.9,71.8,5.609435128,167.1,Sugarcane
31,118,174,15.6,43.9,5.509295379,146.9,Sugarcane
101,175,2,26.8,82.8,5.902033406,67.2,Sugarcane
0,184,188,29,63.4,5.744117663,248.9,Sugarcane
79,143,69,31,87.5,5.717143397,229.6,Sugarcane
117,9,79,16.1,85.5,5.542690119,215.6,Sugarcane
43,61,195,27.2,63.6,5.858617867,136.4,Sugarcane
66,138,54,24.5,85.1,5.618844277,249.3,Sugarcane
134,82,95,24.8,85,5.606620346,261.3,Sugarcane
197,103,68,39.5,54.7,5.582178402,188.6,Sugarcane
61,170,118,34.6,85.1,5.56503533,298.8,Sugarcane
158,71,33,34.5,51.2,5.889614577,247.2,Sugarcane
25,41,83,18.4,88.5,5.934136378,85.3,Sugarcane
135,189,86,16,74.7,5.683548308,101.3,Sugarcane
170,4,83,29.8,47.6,5.70836603,67.6,Sugarcane
94,73,3,36.9,77.5,5.948164454,291.7,Sugarcane
84,88,130,25.6,64.8,5.774755144,134.3,Sugarcane
144,58,196,30.2,88.4,5.97229163,150.6,Sugarcane
47,175,99,24.2,73.7,5.532100554,209.7,Sugarcane
189,9,56,22.9,67.5,5.669560726,247.7,Sugarcane
109,47,72,25.9,67.6,5.655726817,137.4,Sugarcane
7,69,35,39.3,76.1,5.591704014,204.6,Sugarcane
120,1,92,35.5,81.2,5.932323085,171.5,Sugarcane
55,50,4,31.3,88.2,5.824208309,64.5,Sugarcane
193,144,153,34.5,69,5.86442953,203.8,Sugarcane
153,70,17,16,79.4,5.866744372,248.5,Sugarcane
132,120,132,20.4,49.2,5.706198621,199.5,Sugarcane
74,126,33,18.8,87.5,5.940546818,137.3,Sugarcane
198,131,14,24.2,42.7,5.916779289,292.6,Sugarcane
186,115,13,22.3,55.1,5.779090476,107,Sugarcane
5,121,159,18.6,46.9,5.82738029,291.7,Sugarcane
45,4,63,37.1,52.1,5.514234138,95.6,Sugarcane
93,122,39,37,57.1,5.662699104,170.8,Sugarcane
185,19,145,30.4,64.8,5.86390397,119.8,Sugarcane
76,179,100,35.5,84.7,5.624690248,74.7,Sugarcane
17,166,87,30.7,64.1,5.591560999,80.4,Sugarcane
87,128,128,24.2,58.8,5.976312538,187,Sugarcane
106,167,154,17.1,58.4,5.669236258,258.5,Sugarcane
45,174,199,28.8,63.9,5.961934481,63.1,Sugarcane
61,101,182,36.5,58.8,5.690065688,186.7,Sugarcane
24,49,127,27.6,65.4,5.698371311,103.3,Sugarcane
100,22,106,29.9,88,5.59503163,247.2,Sugarcane
30,111,200,33.7,48.6,5.525904526,81.7,Sugarcane
150,138,75,33,56.3,5.819403771,118.3,Sugarcane
17,155,119,25.8,44.9,5.562201934,229.5,Sugarcane
85,2,198,36.7,87.6,5.630664753,136.3,Sugarcane
61,12,104,37.9,81.6,6.03160778,173.2,Sugarcane
161,195,143,38.3,65,5.269084669,123.1,Sugarcane
70,65,18,39.4,41.5,5.985792703,124.6,Sugarcane
35,159,74,39.7,71.1,6.09186275,128.3,Sugarcane
178,43,164,39.5,87.7,5.624731338,254,Sugarcane
60,164,14,24,44.8,6.446091759,119.3,Sugarcane
100,84,138,29.3,80.1,5.623490043,295.5,Sugarcane
4,91,172,25.4,59.3,5.864623352,93.8,Sugarcane
135,43,190,35.5,50.6,5.761702519,270.6,Sugarcane
47,132,118,30.2,69.9,4.696518678,269.7,Sugarcane
151,175,169,34.2,89.1,5.269504214,61.8,Sugarcane
119,140,122,19.9,82.3,7.445444883,208.4,Sugarcane
148,87,24,32.1,71.4,5.833031708,110.3,Sugarcane
75,71,45,39.7,54.3,7.339320929,141.5,Sugarcane
50,21,2,17.3,76.8,6.347929353,186.1,Sugarcane
71,9,90,21.8,55.8,4.697750704,176.3,Sugarcane
91,72,143,30.9,84.1,4.962661422,112.9,Sugarcane
47,165,5,29.4,48.5,4.964887857,166.1,Sugarcane
65,80,83,24.3,51.4,5.642813116,122,Sugarcane
8,189,142,35.6,57.6,5.6093956,107.2,Sugarcane
78,117,168,19.1,73.5,4.681576043,164.9,Sugarcane
145,28,2,19.6,46.9,5.70951224,67.9,Sugarcane
185,130,71,18.6,76.4,6.413543781,80.1,Sugarcane
9,188,92,34.7,46.3,6.007508163,96.1,Sugarcane
136,33,93,19.4,83.4,4.946369874,259,Sugarcane
173,176,128,22,78.1,5.517208078,235.9,Sugarcane
153,98,148,16.6,82.4,5.902103172,193.5,Sugarcane
23,95,50,24.5,81.9,5.719889876,227.5,Sugarcane
150,44,180,29.6,84.4,4.548202098,205.5,Sugarcane
13,9,147,25.6,73.3,6.669529416,140.8,Sugarcane
36,115,86,38.2,58.6,4.750929218,96,Sugarcane
94,122,58,26.3,69.3,4.946263888,128.2,Sugarcane
67,156,13,38.4,89.6,5.266227032,163,Sugarcane
183,14,29,36.2,77.5,7.10959773,176.1,Sugarcane
126,126,25,29.3,50.3,5.617008201,202.6,Sugarcane
78,77,97,36.9,72.3,5.632353113,190.1,Sugarcane
81,38,43,38.7,81.8,4.674941549,162.2,Sugarcane
46,189,165,16,86.6,7.161797643,217.8,Sugarcane
72,190,36,31.8,89.9,6.624966131,231.7,Sugarcane
195,28,174,17.4,61.6,5.004074624,260.5,Sugarcane
77,79,157,25.8,58,6.345806011,51.7,Sugarcane
108,167,93,37.4,45.5,6.216814453,154.2,Sugarcane
82,198,55,27,67.5,5.921666758,275.8,Sugarcane
143,28,172,15.9,80.8,6.012719118,160.1,Sugarcane
182,76,33,38.8,89.7,4.684079249,273.9,Sugarcane
172,117,4,20.5,66.8,7.077170002,191.9,Sugarcane
152,169,93,15.7,52.7,6.208843215,116.9,Sugarcane
190,155,163,31.1,62.2,7.05181629,253.8,Sugarcane
10,154,14,37.2,85,4.722222454,82.1,Sugarcane
178,129,149,16.6,70.1,6.418062652,230.9,Sugarcane
9,114,125,34.8,52.6,4.803564468,184,Sugarcane
123,53,111,24.7,76.4,4.608695247,179.3,Sugarcane
126,134,86,26.9,86.6,5.611510977,152.7,Sugarcane
68,119,124,22.1,66,7.322097972,205.4,Sugarcane
40,147,118,35,54.2,5.023115055,211.8,Sugarcane
11,173,112,25.5,55.9,5.617122801,218.8,Sugarcane
68,132,122,22.5,71.4,5.391560418,165.1,Sugarcane
104,168,155,30.1,68.5,5.906596905,79.1,Sugarcane
9,14,142,20.1,82.8,6.574209678,123.3,Sugarcane
53,148,53,21.7,45.9,4.807776749,98.9,Sugarcane
6,29,138,18.4,57.9,4.760038039,160.7,Sugarcane
60,46,80,35.8,76.9,5.180271502,169.1,Sugarcane
41,200,84,17.8,85,4.895927306,81.3,Sugarcane
117,181,68,33.8,76.4,6.436160044,226,Sugarcane
110,142,190,37.1,51.8,7.066087261,191,Sugarcane
146,30,166,27.1,51,6.655918078,117.9,Sugarcane
116,19,102,33.5,78.7,5.982854523,81,Sugarcane
185,182,89,28.9,81.1,5.457871273,274.1,Sugarcane
198,184,58,29.5,76.3,4.759490199,206.3,Sugarcane
29,39,175,16.9,79.9,7.342409555,199.9,Sugarcane
31,132,196,36.8,69.5,4.820788186,197.2,Sugarcane
28,196,78,37.7,76.9,6.242052013,91.4,Sugarcane
88,110,133,15.1,67.3,5.001038726,105,Sugarcane
171,171,162,38.8,75.2,5.560224583,132,Sugarcane
176,176,52,30.3,76.1,4.747352458,210.4,Sugarcane
21,59,75,21.9,67.1,7.313517308,202.4,Sugarcane
6,135,90,32.1,51,5.661826398,127.3,Sugarcane
155,111,66,38.7,87.5,4.672437054,166.1,Sugarcane
86,126,59,23.8,73.5,6.471862118,90.4,Sugarcane
33,112,3,21.3,89.9,5.384762927,174.7,Sugarcane
65,187,140,29.4,68.1,5.859813416,71,Sugarcane
63,192,178,17.2,84.1,6.962386495,233.8,Sugarcane
94,1,156,16,45.1,6.12166671,134.5,Sugarcane
34,18,25,19.9,55.7,6.421748487,297,Sugarcane
194,149,16,18.1,58.7,4.828936119,120.5,Sugarcane
39,12,2,25.3,57.6,6.98571967,141.2,Sugarcane
114,156,131,37.4,79.1,4.603563116,66.7,Sugarcane
94,104,88,15.6,46.5,6.979540061,221,Sugarcane
175,54,2,28.4,85,7.064973419,76.7,Sugarcane
151,80,40,35.5,87.4,5.16516459,81.1,Sugarcane
152,9,170,21.6,43.8,5.111488821,151.8,Sugarcane
129,0,35,15.3,63,5.374358869,262.4,Sugarcane
165,115,118,26.6,67.2,5.671419084,199.3,Sugarcane
163,92,161,35.3,84.5,5.667419697,241.2,Sugarcane
139,31,35,28.5,46,6.07938452,95.3,Sugarcane
196,73,107,20.8,57.2,6.931924963,119.5,Sugarcane
170,174,184,36.3,78.8,6.842744374,100.4,Sugarcane
38,43,114,21.4,40.4,6.876572503,110.2,Sugarcane
186,124,9,37.6,52.7,6.151029296,210.3,Sugarcane
72,160,129,21.6,64.4,4.567446499,105.7,Sugarcane
153,147,74,36.5,66.2,3.692863601,67.4,Potato
172,100,42,33,70,4.371745575,299.9,Potato
142,106,61,15.8,63.2,8.399135958,251.5,Potato
135,120,7,23.3,88.3,8.840656256,147.3,Potato
190,15,9,23.8,45.3,8.153022903,186.2,Potato
161,48,14,17.3,44.9,5.270749441,227.2,Potato
30,124,2,26.6,71.8,8.050304395,257.4,Potato
131,99,25,32,41.8,9.679240873,144.7,Potato
150,50,185,26.7,77.1,6.974978386,58.2,Potato
155,74,74,36.7,64.9,7.39389918,284.8,Potato
43,98,168,30.1,60,6.68727523,272.6,Potato
174,8,113,20.1,58.6,7.88118645,126.9,Potato
47,73,77,30.7,56.7,5.875333778,229.2,Potato
166,18,62,18.3,80.7,8.202706015,70.4,Potato
159,163,56,23.6,70.7,8.985348193,145,Potato
40,84,55,19.9,60,5.87707519,241.3,Potato
82,125,39,33.2,76.7,7.707595055,202.4,Potato
171,191,145,22.7,51.8,4.524171562,163.9,Potato
23,196,115,19,68.4,9.926212291,79.6,Potato
14,105,166,39.7,70,6.455592696,210,Potato
159,179,121,29.2,40.2,8.016210782,96.3,Potato
179,142,116,15.6,74.3,3.71105919,271.7,Potato
90,159,99,18.2,56.8,5.49091063,110.3,Potato
79,30,95,32.2,70,9.254089438,246.7,Potato
40,158,124,24.3,87.7,6.005242945,208,Potato
89,145,116,34.4,45.9,7.437078236,233.8,Potato
123,103,194,31.2,58.1,3.808429173,139.1,Potato
99,120,134,26.2,60.7,5.818219385,201,Potato
198,126,155,25.2,59.4,4.52363558,105.5,Potato
15,112,66,36.9,84.4,3.510404312,164.7,Potato
150,141,174,25.1,80.2,6.030447288,176.7,Potato
80,128,180,21.2,68.3,5.498340808,102.4,Potato
148,15,113,19.4,54.1,4.61136408,245.9,Potato
3,133,135,33.5,78.1,5.545219232,200.6,Potato
76,95,29,29.4,89.8,8.292875734,131.6,Potato
105,10,113,21.2,57,3.828031463,275.6,Potato
156,110,154,38.9,82.2,8.869532817,253.5,Potato
99,16,155,34.8,58.2,3.793575185,208.4,Potato
90,191,6,23.4,50.4,4.193189124,253.5,Potato
177,152,79,32.1,45.4,7.661537348,228.2,Potato
103,181,85,30.6,44.4,9.392694614,205,Potato
162,135,8,20.4,76.8,4.516154055,110.5,Potato
56,50,30,25.6,52.5,5.794289715,202.9,Potato
187,134,148,20.2,57.5,7.354286985,102.5,Potato
81,153,144,39,53.1,5.993513566,133.4,Potato
102,103,144,27.6,72.1,8.620107545,65,Potato
39,187,12,17.7,72,9.45949344,59.6,Potato
13,148,160,29.3,82.5,8.0344125,204.8,Potato
82,175,151,15.3,54.2,5.414492777,195.6,Potato
73,191,55,25,55.7,6.276004336,137.8,Potato
63,142,46,36.8,51.3,9.160691747,196.5,Potato
109,69,84,23.4,67.8,7.887658711,236.8,Potato
42,78,84,35.7,67.1,8.183844843,89,Potato
93,183,18,25.8,42.5,9.072011412,118.3,Potato
160,36,183,22.5,55.8,7.702287236,128.4,Potato
96,161,37,19.5,83.1,5.88509677,176.3,Potato
3,183,98,28.6,67.7,6.16496284,111.1,Potato
34,4,15,17.5,66.9,3.504752314,97,Potato
109,68,114,38.6,89.1,7.388007483,127.8,Potato
127,60,131,38.4,53.9,8.340398059,207.2,Potato
185,145,80,35.7,86.9,8.66077954,79,Potato
40,60,22,25.6,87.3,3.558822825,241.2,Potato
27,80,140,16.4,51.9,5.9565851,155.5,Potato
188,77,147,37.5,87.4,9.416003106,151.3,Potato
0,80,64,18.4,86.1,8.18422855,231.3,Potato
96,16,38,39.4,88.3,5.131779302,287.7,Potato
122,91,5,17.2,58.5,6.294130313,230.8,Potato
28,19,61,27.8,58.4,7.991902443,272.3,Potato
180,195,159,29.5,52,8.923095695,107.4,Potato
66,78,119,27.5,57.8,6.878498176,282.3,Potato
142,135,30,35,45.2,5.243634849,195.4,Potato
105,7,157,22.3,66.5,7.550090941,266.7,Potato
145,97,196,20.4,50.8,8.709291688,56.3,Potato
50,157,115,26.5,65.4,7.792508068,106.5,Potato
141,41,15,35.1,84.6,8.055908858,296,Potato
168,200,70,33.2,70.3,4.397698806,100.7,Potato
132,96,188,16.6,64.6,5.952384957,205.5,Potato
29,8,106,25.8,86.1,8.532078733,246.3,Potato
196,82,144,21.6,41.6,7.224193642,275.6,Potato
124,176,64,39.7,43.7,4.931890506,129.4,Potato
27,14,42,34.5,70,4.626212446,116.4,Potato
13,12,139,23.8,54.7,5.026003659,135.2,Potato
50,35,104,38,64.5,3.5253661,115.6,Potato
173,43,86,19.1,67.1,8.86979671,126.4,Potato
89,196,36,36.7,81.2,9.406887533,78.2,Potato
9,129,44,32.8,56.5,5.80428611,154.8,Potato
64,95,82,23.8,87.1,8.35495812,292,Potato
148,190,95,19.7,68.7,8.634929739,85.8,Potato
103,74,143,30.8,76.8,7.699200949,215.1,Potato
55,66,177,26,82.9,5.261285926,144.8,Potato
34,54,181,31.6,85.9,9.112771682,295.6,Potato
60,92,3,33.5,68.2,4.605700542,88.2,Potato
181,169,63,25.8,47.9,7.115994051,149.3,Potato
100,68,78,32.4,69.3,7.214078621,123,Potato
141,188,113,19.8,44,9.93509073,166.7,Potato
102,190,199,30.6,68.9,8.914074888,195.7,Potato
101,151,104,23,57.4,8.639586199,184.7,Potato
53,4,165,35.6,87.6,8.621514073,170.9,Potato
45,104,85,25,49.2,5.838508699,90.4,Potato
125,180,10,29.7,50.6,3.532008668,201.6,Potato
165,144,153,38.6,79.6,7.18530147,194.8,Potato
27,147,22,26.7,70.4,7.034214276,126.6,Potato
138,48,121,38,49,6.635968698,178.5,Potato
110,146,34,37.7,70.9,6.828187499,262.4,Potato
170,129,48,31.8,58,6.89077995,277.8,Potato
48,160,132,17.2,48.5,7.165121109,208.5,Potato
164,6,15,19,65.2,6.935804256,224.7,Potato
93,9,153,26.4,57,7.196774236,227.6,Potato
192,26,111,16.3,53.4,6.990095452,289.6,Potato
43,140,111,22.5,56,7.064782138,142.6,Potato
191,156,19,28,54.5,7.156563094,132.5,Potato
10,25,54,36,88.8,6.364967184,54.9,Potato
99,167,147,20.4,52.2,6.428054409,213.3,Potato
157,13,42,18.5,83.7,6.664187809,105.9,Potato
70,146,121,34.4,86,6.637677489,95.8,Potato
47,111,139,29.4,89.8,6.79385576,139.4,Potato
195,101,37,23.7,63.3,6.852884643,160.1,Potato
178,102,65,39.1,46.5,7.121571293,133,Potato
143,106,62,19.1,75.6,6.883308033,174.4,Potato
122,44,199,36.7,45.5,6.421271178,150.3,Potato
88,162,30,28.4,57.5,6.54450214,162.1,Potato
114,139,131,22.6,81.7,6.452006451,162.2,Potato
101,57,26,37.5,73.8,6.489259136,169,Potato
73,121,86,28,86.8,6.713410626,253.6,Potato
89,148,57,22.8,51.3,6.510840928,253.7,Potato
71,99,194,15.3,44,6.287380117,149.2,Potato
35,122,76,20.8,89.2,6.86308576,245.5,Potato
22,189,198,20.4,64.3,6.78415271,136,Potato
190,62,129,39.9,87.4,6.769415888,117,Potato
84,154,69,18.7,58.4,6.320768488,223.6,Potato
190,44,159,29.9,60.2,6.705008504,64.9,Potato
37,23,188,29.2,73.7,6.790736339,247.2,Potato
72,2,64,15.4,82.7,7.130278657,226.8,Potato
23,129,142,26.8,72.4,7.012740397,181.3,Potato
175,50,97,37.6,73.9,7.155685016,123.7,Potato
6,22,55,20.8,57,6.991242362,219.9,Potato
170,101,132,33.2,61.1,6.218923893,262.4,Potato
182,35,48,17.8,74.9,7.199495368,137.1,Potato
8,87,121,25.7,59.2,6.389882166,208.9,Potato
74,2,166,35,51.6,6.623438282,212.1,Potato
116,176,29,19.1,45.3,7.033012777,114.9,Potato
31,168,157,29.9,44.3,6.32400451,90.4,Potato
9,200,34,36.3,55.9,6.397636709,159.2,Potato
137,78,169,22.1,61.6,6.401455706,199.5,Potato
146,42,56,20.1,64.4,6.904587016,282.6,Potato
145,30,63,16.5,86.3,6.478557136,188.7,Potato
165,73,135,35,88.9,7.063022095,84.2,Potato
143,66,163,33,80.5,6.981758362,182.4,Potato
199,193,101,20.1,49.5,6.227134139,229.3,Potato
133,145,165,37.6,52.6,6.232836962,240.6,Potato
77,125,168,24.7,64.6,7.140437859,228.6,Potato
63,199,171,26.2,61.6,6.459252023,168.5,Potato
181,29,30,17.6,73,6.568795404,294.8,Potato
118,181,138,35.5,54.8,7.12851089,212.8,Potato
60,10,61,17.2,52.7,6.42937879,161.9,Potato
99,162,175,15.9,73,6.248900919,114.5,Potato
121,143,92,20.1,70.5,6.619891498,71.5,Potato
156,168,43,15.5,64.2,6.377568542,120.9,Potato
132,49,199,27.7,43,6.415459592,237.6,Potato
64,175,30,17.7,73.1,6.320662012,274.5,Potato
78,77,63,28.2,64.8,6.978400282,238.6,Potato
26,82,121,15.4,47,6.442335593,253.1,Potato
176,37,133,30.9,48.6,7.184398832,219.9,Potato
45,172,23,17.5,53.9,6.402926221,73.7,Potato
138,87,128,27.4,73.8,7.085982325,203.4,Potato
148,160,40,33.9,47.8,6.698574085,269.5,Potato
80,199,160,23,58.4,6.594739424,145,Potato
112,56,11,27.6,46.2,6.647965508,125.6,Potato
147,197,200,17.2,70,7.120032489,124.9,Potato
72,15,98,15.8,54.6,6.91380932,92,Potato
28,82,121,22.2,63.7,7.073048264,154.3,Potato
177,1,56,29.9,64.4,6.5304707,237.9,Potato
49,38,136,36.4,85.7,6.684381357,247.6,Potato
135,189,183,22.8,84.7,6.581351374,274.1,Potato
25,153,28,26.2,67.9,6.86483915,181.9,Potato
84,39,176,26.9,67,6.487124217,144.4,Potato
112,139,25,22.4,48.7,6.605733068,210.4,Potato
146,30,119,23.2,86.1,6.860602782,244.5,Potato
27,28,21,37.7,56,6.41874299,277.6,Potato
27,120,123,38.9,65.1,6.365513634,193.1,Potato
159,55,180,36.1,74.6,6.556372966,124.9,Potato
147,42,66,35.9,85.1,6.760694228,163.5,Potato
94,58,62,36.9,47.6,6.715276663,157.6,Potato
109,60,2,25.6,75.5,6.666380512,238.7,Potato
22,9,84,37.5,85.6,6.626629798,50.4,Potato
103,37,57,30.6,65.5,6.702772465,90.5,Potato
134,143,11,17.3,64,7.011030515,52.9,Potato
140,43,72,33.2,59.2,6.890156495,139.3,Potato
5,50,193,23.7,64.5,6.821747052,263.7,Potato
91,109,18,15.6,83,7.183189922,63.7,Potato
199,126,55,29,48.6,6.27258822,294.5,Potato
54,61,163,33.3,49.6,6.679127482,62.7,Potato
117,64,42,24.4,84.8,6.689825155,150.1,Potato
164,77,39,31.4,79.5,6.583381939,258.7,Potato
4,142,185,34.4,81.2,6.725551062,221.6,Potato
143,66,5,36.7,81.3,7.069747814,276.5,Potato
99,17,33,20.2,89.1,6.921993878,140.4,Potato
42,31,188,27.6,72.9,6.770955317,239.3,Potato
34,85,161,37.5,83,6.983130466,167.6,Potato
21,155,164,39.9,80.1,6.267684328,260.1,Potato
72,181,31,24.3,66.1,7.454532137,178.3,Potato
138,90,92,38.4,45.3,7.040056094,113.3,Potato
15,9,28,16.5,80.7,7.418650668,282.3,Potato
174,140,130,36.2,69.7,6.501869314,90.3,Potato
125,126,179,17.9,43.1,6.814410928,235.9,Potato
12,182,65,29.1,62.6,7.581442888,220.8,Potato
22,173,46,26.2,78.7,7.741418772,295.1,Potato
132,5,104,15.6,81.3,6.573531614,224.7,Potato
106,91,99,16.1,61.4,7.543804223,101.4,Potato
152,143,68,32.8,40,6.5408208,83.3,Potato
37,19,130,15.2,80.9,7.22405917,130.6,Potato
141,23,33,21,68.4,7.551364319,141.4,Potato
184,85,39,28.5,89.1,6.928898659,288.7,Potato
100,176,165,21.9,52.4,7.747775263,257.7,Potato
98,50,93,38.6,76.9,6.706505915,148.5,Potato
177,118,38,39.5,63.6,6.668238556,80.7,Potato
99,123,138,26.1,81.1,7.332375138,101.5,Potato
106,12,170,28.6,70.1,7.596802025,188.9,Potato
158,99,51,19.8,56.1,7.70650895,272.2,Potato
21,151,61,32,61.8,7.366542647,140.9,Potato
122,69,181,30.8,78.5,6.919243702,204.1,Potato
26,76,94,30.9,51.2,7.187721818,246.3,Potato
115,101,32,29,79.3,7.075886472,87.2,Potato
104,74,137,33.8,71.5,6.74441168,61.5,Potato
67,15,119,29.6,70.5,6.726469088,235.2,Potato
105,114,111,36.9,64.3,6.628264883,210.7,Potato
20,178,7,19.2,89.7,7.127064207,100.3,Potato
175,165,86,26,68.2,7.538631462,172.9,Potato
73,12,25,38.5,86.6,7.162357641,195.3,Potato
65,17,28,20.3,84.6,6.859409487,295,Potato
76,134,139,32.2,84.6,7.397190844,153.8,Potato
18,14,120,27.7,41.9,6.880245789,54.1,Potato
115,156,18,21,52.7,6.581313137,262,Potato
156,117,175,35.2,77.6,7.296972161,237.5,Potato
152,164,55,36.5,85.4,6.97297656,254.8,Potato
166,77,158,34.6,65.4,7.241148507,264,Potato
128,35,49,33.1,44,6.92009048,111.1,Potato
109,156,14,36.9,72.1,7.504608385,164.1,Potato
170,39,102,26.3,46.5,7.152272256,180,Potato
157,20,157,38.1,62.9,7.137004749,207.8,Potato
188,81,106,32.6,79.3,6.808041722,266.7,Potato
65,36,40,15,56.5,7.393631868,174.9,Potato
139,74,45,25.7,69.5,7.69950698,124.6,Potato
135,144,166,24.7,51.4,6.602888249,298.7,Potato
4,0,40,17.6,40.2,6.734447425,299.2,Potato
129,183,176,28.7,41.5,6.521217963,282.4,Potato
57,74,165,35.1,57.2,7.707332484,203.3,Potato
14,44,43,18,60.5,6.596719015,87.3,Potato
61,53,183,15.5,60.1,7.403623355,157.8,Potato
96,39,62,33.1,77.3,7.517097,56,Potato
156,55,9,33,41.5,7.17620823,246.9,Potato
150,134,142,23.2,87.8,6.593961761,144,Potato
64,34,66,38.4,43.9,7.143942758,275.1,Potato
63,168,15,18.7,74.2,6.690655045,137.1,Potato
108,120,165,16.7,43.3,7.423530351,179.4,Potato
89,89,109,22,62.6,6.578714843,164.8,Potato
63,144,148,15.6,81.6,7.497469256,180.3,Potato
44,65,30,32.8,43.9,7.775306272,82.5,Potato
116,149,139,18.9,80.3,7.322555223,278,Potato
150,123,154,35.3,63.5,7.580527339,216.6,Potato
22,135,29,23.8,73.9,7.108450121,74.1,Potato
190,50,49,39.8,73.8,7.358974541,124.9,Potato
108,140,74,15.7,81.1,7.405176138,262.4,Potato
142,152,31,22.1,87.1,6.500144962,271.8,Potato
141,20,81,26,51.1,7.167435834,152.7,Potato
33,58,162,37.4,74,7.261791753,128.3,Potato
133,189,138,36.3,63.4,7.586642101,285.2,Potato
145,170,43,27.1,78.1,7.534811833,200.1,Potato
96,172,16,36.5,79.2,7.251000789,119.1,Potato
53,124,172,27.7,73.2,6.513620918,247.2,Potato
43,82,88,25.1,40.5,7.121254928,276.2,Potato
